validation_loss,accuracy,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.07392769935232772,50.580212354022024,548.4625940322876,True,False,,,1,e8187_00045,af7196c3b92a47e48f8a200e85c76380,2022-10-18_23-31-01,1666153861,548.4625940322876,375077,bigram2.las.iastate.edu,10.90.4.53,548.4625940322876,0,1,0.0030732154846191406
0.11272985977607945,50.67516740452085,4.6277501583099365,True,False,,,2,e8187_00045,af7196c3b92a47e48f8a200e85c76380,2022-10-18_23-31-05,1666153865,553.0903441905975,375077,bigram2.las.iastate.edu,10.90.4.53,553.0903441905975,0,2,0.0030732154846191406
0.45089834807893486,50.566647346807905,4.624629735946655,True,False,,,3,e8187_00045,af7196c3b92a47e48f8a200e85c76380,2022-10-18_23-31-10,1666153870,557.7149739265442,375077,bigram2.las.iastate.edu,10.90.4.53,557.7149739265442,0,3,0.0030732154846191406
0.1634227370194417,49.84770196445968,5.232450485229492,True,False,,,4,e8187_00045,af7196c3b92a47e48f8a200e85c76380,2022-10-18_23-31-15,1666153875,562.9474244117737,375077,bigram2.las.iastate.edu,10.90.4.53,562.9474244117737,0,4,0.0030732154846191406
0.43679871068845966,50.65543648493668,4.711405515670776,True,False,,,5,e8187_00045,af7196c3b92a47e48f8a200e85c76380,2022-10-18_23-31-20,1666153880,567.6588299274445,375077,bigram2.las.iastate.edu,10.90.4.53,567.6588299274445,0,5,0.0030732154846191406
0.17943844351442903,50.61597464576833,4.619689702987671,True,False,,,6,e8187_00045,af7196c3b92a47e48f8a200e85c76380,2022-10-18_23-31-24,1666153884,572.2785196304321,375077,bigram2.las.iastate.edu,10.90.4.53,572.2785196304321,0,6,0.0030732154846191406
0.8047984500414165,49.84646878198567,4.6745078563690186,True,False,,,7,e8187_00045,af7196c3b92a47e48f8a200e85c76380,2022-10-18_23-31-29,1666153889,576.9530274868011,375077,bigram2.las.iastate.edu,10.90.4.53,576.9530274868011,0,7,0.0030732154846191406
0.16474688829768064,50.6122750983463,4.628198146820068,True,False,,,8,e8187_00045,af7196c3b92a47e48f8a200e85c76380,2022-10-18_23-31-34,1666153894,581.5812256336212,375077,bigram2.las.iastate.edu,10.90.4.53,581.5812256336212,0,8,0.0030732154846191406
0.11026769913893335,50.72079515605924,4.674322843551636,True,False,,,9,e8187_00045,af7196c3b92a47e48f8a200e85c76380,2022-10-18_23-31-38,1666153898,586.2555484771729,375077,bigram2.las.iastate.edu,10.90.4.53,586.2555484771729,0,9,0.0030732154846191406
0.49178750979437436,49.84030286961561,4.681169509887695,True,False,,,10,e8187_00045,af7196c3b92a47e48f8a200e85c76380,2022-10-18_23-31-43,1666153903,590.9367179870605,375077,bigram2.las.iastate.edu,10.90.4.53,590.9367179870605,0,10,0.0030732154846191406
