loss,accuracy,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.2925970478893213,50.69366514163101,559.0379538536072,True,True,,,1,606aa_00063,6824f3cc0f73441e9f9a6cc5f894b0c0,2022-10-21_02-18-42,1666336722,559.0379538536072,60442,frost-2.las.iastate.edu,10.90.4.80,559.0379538536072,0,1,0.003274202346801758
