validation_loss,accuracy,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.31835919708131344,50.564180981859884,544.3019108772278,True,False,,,1,e8187_00042,81bdbaea7b2a4817b2d1947b5730db9c,2022-10-18_23-22-18,1666153338,544.3019108772278,373865,bigram2.las.iastate.edu,10.90.4.53,544.3019108772278,0,1,0.002551555633544922
0.3121543166468098,49.86619970156984,5.366391181945801,True,False,,,2,e8187_00042,81bdbaea7b2a4817b2d1947b5730db9c,2022-10-18_23-22-23,1666153343,549.6683020591736,373865,bigram2.las.iastate.edu,10.90.4.53,549.6683020591736,0,2,0.002551555633544922
0.3730172531093996,50.65173693751465,5.5463621616363525,True,False,,,3,e8187_00042,81bdbaea7b2a4817b2d1947b5730db9c,2022-10-18_23-22-29,1666153349,555.2146642208099,373865,bigram2.las.iastate.edu,10.90.4.53,555.2146642208099,0,3,0.002551555633544922
0.3886322038401918,49.84276923456364,5.875617265701294,True,False,,,4,e8187_00042,81bdbaea7b2a4817b2d1947b5730db9c,2022-10-18_23-22-35,1666153355,561.0902814865112,373865,bigram2.las.iastate.edu,10.90.4.53,561.0902814865112,0,4,0.002551555633544922
0.26167060939272124,51.00689349002971,5.708420038223267,True,False,,,5,e8187_00042,81bdbaea7b2a4817b2d1947b5730db9c,2022-10-18_23-22-40,1666153360,566.7987015247345,373865,bigram2.las.iastate.edu,10.90.4.53,566.7987015247345,0,5,0.002551555633544922
0.5970657537697899,50.590077813814105,5.915833234786987,True,False,,,6,e8187_00042,81bdbaea7b2a4817b2d1947b5730db9c,2022-10-18_23-22-46,1666153366,572.7145347595215,373865,bigram2.las.iastate.edu,10.90.4.53,572.7145347595215,0,6,0.002551555633544922
0.4713741157251024,50.55308233959379,5.755876302719116,True,False,,,7,e8187_00042,81bdbaea7b2a4817b2d1947b5730db9c,2022-10-18_23-22-52,1666153372,578.4704110622406,373865,bigram2.las.iastate.edu,10.90.4.53,578.4704110622406,0,7,0.002551555633544922
0.2717980891548832,50.61474146329432,5.592273235321045,True,False,,,8,e8187_00042,81bdbaea7b2a4817b2d1947b5730db9c,2022-10-18_23-22-58,1666153378,584.0626842975616,373865,bigram2.las.iastate.edu,10.90.4.53,584.0626842975616,0,8,0.002551555633544922
0.6404239832143895,50.59131099628812,5.461327314376831,True,False,,,9,e8187_00042,81bdbaea7b2a4817b2d1947b5730db9c,2022-10-18_23-23-03,1666153383,589.5240116119385,373865,bigram2.las.iastate.edu,10.90.4.53,589.5240116119385,0,9,0.002551555633544922
0.27371536522717455,50.74915835296149,5.318068504333496,True,False,,,10,e8187_00042,81bdbaea7b2a4817b2d1947b5730db9c,2022-10-18_23-23-09,1666153389,594.842080116272,373865,bigram2.las.iastate.edu,10.90.4.53,594.842080116272,0,10,0.002551555633544922
