validation_loss,accuracy,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.11592997886445648,50.68256649936491,556.5406579971313,True,False,,,1,e8187_00073,3618739c35384538a2a6e648a0f030af,2022-10-19_00-37-18,1666157838,556.5406579971313,387395,bigram2.las.iastate.edu,10.90.4.53,556.5406579971313,0,1,0.0038444995880126953
0.13179391056640632,49.9192265479523,5.137628078460693,True,False,,,2,e8187_00073,3618739c35384538a2a6e648a0f030af,2022-10-19_00-37-23,1666157843,561.678286075592,387395,bigram2.las.iastate.edu,10.90.4.53,561.678286075592,0,2,0.0038444995880126953
0.39244538285479974,49.84276923456364,5.684513092041016,True,False,,,3,e8187_00073,3618739c35384538a2a6e648a0f030af,2022-10-19_00-37-29,1666157849,567.362799167633,387395,bigram2.las.iastate.edu,10.90.4.53,567.362799167633,0,3,0.0038444995880126953
0.13464637759305434,49.8267378624015,4.758213758468628,True,False,,,4,e8187_00073,3618739c35384538a2a6e648a0f030af,2022-10-19_00-37-33,1666157853,572.1210129261017,387395,bigram2.las.iastate.edu,10.90.4.53,572.1210129261017,0,4,0.0038444995880126953
0.09708614762292654,49.92292609537433,4.756380319595337,True,False,,,5,e8187_00073,3618739c35384538a2a6e648a0f030af,2022-10-19_00-37-38,1666157858,576.877393245697,387395,bigram2.las.iastate.edu,10.90.4.53,576.877393245697,0,5,0.0038444995880126953
0.2112780777634295,50.099271189157854,4.972102642059326,True,False,,,6,e8187_00073,3618739c35384538a2a6e648a0f030af,2022-10-19_00-37-43,1666157863,581.8494958877563,387395,bigram2.las.iastate.edu,10.90.4.53,581.8494958877563,0,6,0.0038444995880126953
0.18123274178282728,50.59377736123615,4.833554744720459,True,False,,,7,e8187_00073,3618739c35384538a2a6e648a0f030af,2022-10-19_00-37-48,1666157868,586.6830506324768,387395,bigram2.las.iastate.edu,10.90.4.53,586.6830506324768,0,7,0.0038444995880126953
0.1880910122702247,49.86743288404385,4.702680587768555,True,False,,,8,e8187_00073,3618739c35384538a2a6e648a0f030af,2022-10-19_00-37-53,1666157873,591.3857312202454,387395,bigram2.las.iastate.edu,10.90.4.53,591.3857312202454,0,8,0.0038444995880126953
0.6783697578451321,49.84646878198567,4.754520893096924,True,False,,,9,e8187_00073,3618739c35384538a2a6e648a0f030af,2022-10-19_00-37-57,1666157877,596.1402521133423,387395,bigram2.las.iastate.edu,10.90.4.53,596.1402521133423,0,9,0.0038444995880126953
0.18927667282851662,50.65173693751465,4.8784942626953125,True,False,,,10,e8187_00073,3618739c35384538a2a6e648a0f030af,2022-10-19_00-38-02,1666157882,601.0187463760376,387395,bigram2.las.iastate.edu,10.90.4.53,601.0187463760376,0,10,0.0038444995880126953
