validation_loss,accuracy,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.11640731696819906,50.6801001344169,554.3585524559021,True,False,,,1,e8187_00091,c961a42daab34decb442a84404c6d781,2022-10-19_01-16-42,1666160202,554.3585524559021,394777,bigram2.las.iastate.edu,10.90.4.53,554.3585524559021,0,1,0.0027358531951904297
0.23972303881364537,50.64310466019657,5.864711046218872,True,False,,,2,e8187_00091,c961a42daab34decb442a84404c6d781,2022-10-19_01-16-48,1666160208,560.223263502121,394777,bigram2.las.iastate.edu,10.90.4.53,560.223263502121,0,2,0.0027358531951904297
0.17137461215732844,49.983352036600856,4.642810821533203,True,False,,,3,e8187_00091,c961a42daab34decb442a84404c6d781,2022-10-19_01-16-52,1666160212,564.8660743236542,394777,bigram2.las.iastate.edu,10.90.4.53,564.8660743236542,0,3,0.0027358531951904297
0.20056084733114538,50.67146785709882,4.6672523021698,True,False,,,4,e8187_00091,c961a42daab34decb442a84404c6d781,2022-10-19_01-16-57,1666160217,569.533326625824,394777,bigram2.las.iastate.edu,10.90.4.53,569.533326625824,0,4,0.0027358531951904297
0.29827289824683295,49.84276923456364,4.686475992202759,True,False,,,5,e8187_00091,c961a42daab34decb442a84404c6d781,2022-10-19_01-17-02,1666160222,574.2198026180267,394777,bigram2.las.iastate.edu,10.90.4.53,574.2198026180267,0,5,0.0027358531951904297
0.139110982973011,50.69613150657902,4.787018060684204,True,False,,,6,e8187_00091,c961a42daab34decb442a84404c6d781,2022-10-19_01-17-07,1666160227,579.0068206787109,394777,bigram2.las.iastate.edu,10.90.4.53,579.0068206787109,0,6,0.0027358531951904297
0.22454705849420178,50.61720782824235,4.74596095085144,True,False,,,7,e8187_00091,c961a42daab34decb442a84404c6d781,2022-10-19_01-17-11,1666160231,583.7527816295624,394777,bigram2.las.iastate.edu,10.90.4.53,583.7527816295624,0,7,0.0027358531951904297
0.19317997937444073,50.63447238287849,4.754673004150391,True,False,,,8,e8187_00091,c961a42daab34decb442a84404c6d781,2022-10-19_01-17-16,1666160236,588.5074546337128,394777,bigram2.las.iastate.edu,10.90.4.53,588.5074546337128,0,8,0.0027358531951904297
0.12859883442304443,49.941423832484496,4.807989120483398,True,False,,,9,e8187_00091,c961a42daab34decb442a84404c6d781,2022-10-19_01-17-21,1666160241,593.3154437541962,394777,bigram2.las.iastate.edu,10.90.4.53,593.3154437541962,0,9,0.0027358531951904297
0.6157426005899498,49.84523559951166,4.75081729888916,True,False,,,10,e8187_00091,c961a42daab34decb442a84404c6d781,2022-10-19_01-17-26,1666160246,598.0662610530853,394777,bigram2.las.iastate.edu,10.90.4.53,598.0662610530853,0,10,0.0027358531951904297
