validation_loss,accuracy,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.2921524686699042,49.84523559951166,550.3928623199463,True,False,,,1,e8187_00036,8ac2b4f7351448438f6963599628be53,2022-10-18_23-10-19,1666152619,550.3928623199463,370331,bigram2.las.iastate.edu,10.90.4.53,550.3928623199463,0,1,0.0028061866760253906
0.135112257867949,50.560481434437854,5.002281427383423,True,False,,,2,e8187_00036,8ac2b4f7351448438f6963599628be53,2022-10-18_23-10-24,1666152624,555.3951437473297,370331,bigram2.las.iastate.edu,10.90.4.53,555.3951437473297,0,2,0.0028061866760253906
0.22965080289608664,49.81933876755743,4.807602405548096,True,False,,,3,e8187_00036,8ac2b4f7351448438f6963599628be53,2022-10-18_23-10-29,1666152629,560.2027461528778,370331,bigram2.las.iastate.edu,10.90.4.53,560.2027461528778,0,3,0.0028061866760253906
0.4186007216389187,49.84400241703765,4.653982877731323,True,False,,,4,e8187_00036,8ac2b4f7351448438f6963599628be53,2022-10-18_23-10-33,1666152633,564.8567290306091,370331,bigram2.las.iastate.edu,10.90.4.53,564.8567290306091,0,4,0.0028061866760253906
0.17849021631326156,50.566647346807905,4.711743116378784,True,False,,,5,e8187_00036,8ac2b4f7351448438f6963599628be53,2022-10-18_23-10-38,1666152638,569.5684721469879,370331,bigram2.las.iastate.edu,10.90.4.53,569.5684721469879,0,5,0.0028061866760253906
0.2994447910252481,49.84523559951166,4.7011473178863525,True,False,,,6,e8187_00036,8ac2b4f7351448438f6963599628be53,2022-10-18_23-10-43,1666152643,574.2696194648743,370331,bigram2.las.iastate.edu,10.90.4.53,574.2696194648743,0,6,0.0028061866760253906
0.225621343920315,49.84276923456364,4.90929388999939,True,False,,,7,e8187_00036,8ac2b4f7351448438f6963599628be53,2022-10-18_23-10-48,1666152648,579.1789133548737,370331,bigram2.las.iastate.edu,10.90.4.53,579.1789133548737,0,7,0.0028061866760253906
0.1525592986860947,49.83537013971958,4.73545241355896,True,False,,,8,e8187_00036,8ac2b4f7351448438f6963599628be53,2022-10-18_23-10-53,1666152653,583.9143657684326,370331,bigram2.las.iastate.edu,10.90.4.53,583.9143657684326,0,8,0.0028061866760253906
0.49943008027226843,49.84523559951166,4.710491418838501,True,False,,,9,e8187_00036,8ac2b4f7351448438f6963599628be53,2022-10-18_23-10-57,1666152657,588.6248571872711,370331,bigram2.las.iastate.edu,10.90.4.53,588.6248571872711,0,9,0.0028061866760253906
0.4786826044674244,50.5543155220678,4.654389142990112,True,False,,,10,e8187_00036,8ac2b4f7351448438f6963599628be53,2022-10-18_23-11-02,1666152662,593.2792463302612,370331,bigram2.las.iastate.edu,10.90.4.53,593.2792463302612,0,10,0.0028061866760253906
