validation_loss,accuracy,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.48043906318306534,50.43223045714075,543.2262079715729,True,False,,,1,e8187_00000,681ee2cfc2b64c01a7c9dcd32a7ed33c,2022-10-18_21-46-05,1666147565,543.2262079715729,354541,bigram2.las.iastate.edu,10.90.4.53,543.2262079715729,0,1,0.0027375221252441406
0.29197008843650096,50.582678718970044,5.661930322647095,True,False,,,2,e8187_00000,681ee2cfc2b64c01a7c9dcd32a7ed33c,2022-10-18_21-46-11,1666147571,548.88813829422,354541,bigram2.las.iastate.edu,10.90.4.53,548.88813829422,0,2,0.0027375221252441406
0.4042024491827628,50.56911371175593,5.836045503616333,True,False,,,3,e8187_00000,681ee2cfc2b64c01a7c9dcd32a7ed33c,2022-10-18_21-46-16,1666147576,554.7241837978363,354541,bigram2.las.iastate.edu,10.90.4.53,554.7241837978363,0,3,0.0027375221252441406
0.4794459520850284,50.56171461691187,5.514429330825806,True,False,,,4,e8187_00000,681ee2cfc2b64c01a7c9dcd32a7ed33c,2022-10-18_21-46-22,1666147582,560.2386131286621,354541,bigram2.las.iastate.edu,10.90.4.53,560.2386131286621,0,4,0.0027375221252441406
0.2454572903751365,50.90823889210887,5.5371253490448,True,False,,,5,e8187_00000,681ee2cfc2b64c01a7c9dcd32a7ed33c,2022-10-18_21-46-27,1666147587,565.7757384777069,354541,bigram2.las.iastate.edu,10.90.4.53,565.7757384777069,0,5,0.0027375221252441406
0.3576265884606177,50.90330616221282,5.582267999649048,True,False,,,6,e8187_00000,681ee2cfc2b64c01a7c9dcd32a7ed33c,2022-10-18_21-46-33,1666147593,571.358006477356,354541,bigram2.las.iastate.edu,10.90.4.53,571.358006477356,0,6,0.0027375221252441406
0.6788405355753455,49.91306063558225,5.416193962097168,True,False,,,7,e8187_00000,681ee2cfc2b64c01a7c9dcd32a7ed33c,2022-10-18_21-46-38,1666147598,576.7742004394531,354541,bigram2.las.iastate.edu,10.90.4.53,576.7742004394531,0,7,0.0027375221252441406
0.331197464876685,49.85140151188172,6.31019139289856,True,False,,,8,e8187_00000,681ee2cfc2b64c01a7c9dcd32a7ed33c,2022-10-18_21-46-45,1666147605,583.0843918323517,354541,bigram2.las.iastate.edu,10.90.4.53,583.0843918323517,0,8,0.0027375221252441406
0.24333403187027625,50.800952016869935,5.644678115844727,True,False,,,9,e8187_00000,681ee2cfc2b64c01a7c9dcd32a7ed33c,2022-10-18_21-46-50,1666147610,588.7290699481964,354541,bigram2.las.iastate.edu,10.90.4.53,588.7290699481964,0,9,0.0027375221252441406
0.23042756074279688,50.25835172830524,5.5956711769104,True,False,,,10,e8187_00000,681ee2cfc2b64c01a7c9dcd32a7ed33c,2022-10-18_21-46-56,1666147616,594.3247411251068,354541,bigram2.las.iastate.edu,10.90.4.53,594.3247411251068,0,10,0.0027375221252441406
